Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
17383664,19744,167,7813,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_radix_keys_checked_kernel_(CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, SArray<Tuple<(int)3>, Float32, (int)1, (int)3>, Float32, Int64)"
17685744,3040,687,,,,,,,,,,0.000,1.316,Device,Pinned,NVIDIA H200 (0),1,,13,[CUDA memcpy Device-to-Host]
17712912,992,715,,,,,,,,,,1.049,1057031.717,Device,,NVIDIA H200 (0),1,,13,[CUDA memset]
17728464,38816,721,7813,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_counting_histogram_kernel_(CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>)"
17768144,5952,733,256,1,1,1024,1,1,32,0.000,0.008,,,,,NVIDIA H200 (0),1,,13,"partial_scan(_, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int32, void, Val<(bool)1>)"
17780880,896,739,,,,,,,,,,0.001,1142.857,Device,,NVIDIA H200 (0),1,,13,[CUDA memset]
17810096,1344,751,1,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, (int)1, (int)1>, Int64, SubArray<Int32, (int)1, CuDeviceArray<Int32, (int)1, (int)1>, Tuple<StepRange<Int64, Int64>>, (bool)1>, Int64, Int64)"
17845392,2144,763,1,1,1,256,1,1,32,0.000,0.002,,,,,NVIDIA H200 (0),1,,13,scan
17942448,1856,769,256,1,1,1024,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"aggregate_partial_scan(_, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)"
17962064,2336,777,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_counting_cursor_kernel_(CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>)"
17975408,72800,787,7813,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_counting_scatter_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>)"
18049104,19040,793,7813,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_fill_invperm_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
18069072,6112,799,7813,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_key_change_flags_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>)"
18076176,22464,811,977,1,1,1024,1,1,32,0.000,0.016,,,,,NVIDIA H200 (0),1,,13,"partial_scan(_, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int64, void, Val<(bool)1>)"
18099568,800,821,2,1,1,512,1,1,18,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"gpu_fill_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, (int)1, (int)1>, Int64)"
18101328,1472,833,2,1,1,512,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, NDRange<(int)1, DynamicSize, DynamicSize, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, (int)1, (int)1>, Int64, SubArray<Int64, (int)1, CuDeviceArray<Int64, (int)1, (int)1>, Tuple<StepRange<Int64, Int64>>, (bool)1>, Int64, Int64)"
18111024,4960,845,1,1,1,1024,1,1,32,0.000,0.016,,,,,NVIDIA H200 (0),1,,13,scan
18129520,4608,851,977,1,1,1024,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"aggregate_partial_scan(_, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)0, Tuple<>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)"
18152304,2336,871,,,,,,,,,,0.000,3.425,Device,Pinned,NVIDIA H200 (0),1,,13,[CUDA memcpy Device-to-Host]
18176016,5856,913,7813,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_fill_cell_firsts_kernel_(CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
18187984,5888,921,7813,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_fill_cell_counts_kernel_(CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
18196688,736,925,,,,,,,,,,0.000,5.435,Device,,NVIDIA H200 (0),1,,13,[CUDA memset]
18207952,1344,933,48,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_keys_differ_kernel_(CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, CuDeviceArray<UInt64, (int)1, (int)1>, Int64)"
18219792,2400,953,,,,,,,,,,0.000,1.667,Device,Pinned,NVIDIA H200 (0),1,,13,[CUDA memcpy Device-to-Host]
18245392,23520,987,7813,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_subsort_keys_kernel_(CuDeviceArray<UInt32, (int)1, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, SArray<Tuple<(int)3>, Float32, (int)1, (int)3>, Float32, Int64, Int64, Int64)"
18269776,279968,995,6048,1,1,256,1,1,32,0.012,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_subsort_cell_sort_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<UInt32, (int)1, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, Int64)"
18550608,19296,1001,7813,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_fill_invperm_kernel_(CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>)"
18570800,110144,1013,7813,1,1,128,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_pack_radix_body_kernel_(CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, Int64)"
18682032,11200,1038,264,1,1,768,1,1,40,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"partial_mapreduce_grid(identity, max, Float32, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, CartesianIndices<(int)1, Tuple<OneTo<Int64>>>, Val<(bool)1>, CuDeviceArray<Float32, (int)2, (int)1>, SubArray<Float32, (int)1, CuDeviceArray<Float32, (int)2, (int)1>, Tuple<Int64, UnitRange<Int64>>, (bool)1>)"
18694288,2304,1053,1,1,1,288,1,1,45,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"partial_mapreduce_grid(identity, max, Float32, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Val<(bool)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>)"
18723248,3040,1573,,,,,,,,,,0.000,1.316,Device,Pageable,NVIDIA H200 (0),1,,13,[CUDA memcpy Device-to-Host]
18789488,12000,1579,,,,,,,,,,52.000,4333316.000,Device,,NVIDIA H200 (0),1,,13,[CUDA memset]
18801744,34495,1579,24,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_cell_sigma_kernel_(CuDeviceArray<Float32, (int)1, (int)1>, CuDeviceArray<Float32, (int)1, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, Int64, Int64)"
18836240,7136,1579,1,1,1,256,1,1,18,0.002,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_nf_scalars_kernel_(CuDeviceArray<Float64, (int)1, (int)1>, CuDeviceArray<Float32, (int)1, (int)1>, Int64, Float64)"
18845072,736,1579,,,,,,,,,,0.000,16.304,Device,,NVIDIA H200 (0),1,,13,[CUDA memset]
18848176,305503,1579,1570,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_nearfield_bin_kernel_(CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, Int64, CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<Float32, (int)1, (int)1>, CuDeviceArray<Float32, (int)1, (int)1>, Float32, Float32, Int64)"
19153935,10624,1579,16384,1,1,128,1,1,48,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_direct_pairs_bucket_kernel_(SingularVortex, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, Int32, Int64, Val<(bool)1>)"
19164655,10656,1579,16384,1,1,128,1,1,59,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_direct_pairs_bucket_kernel_(RegularizedVortex, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, Int32, Int64, Val<(bool)1>)"
19175407,72375229,1579,16384,1,1,128,1,1,64,0.000,0.000,,,,,NVIDIA H200 (0),1,,13,"_cuda_direct_pairs_bucket_kernel_(PartitionedVortex, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, CuDeviceArray<Int32, (int)1, (int)1>, Int32, Int64, Val<(bool)1>)"
85817423,156736,1579,,,,,,,,,,35.951,229368.401,Device,,NVIDIA H200 (0),1,,17,[CUDA memset]
85974767,94528,1579,,,,,,,,,,50.332,532407.919,Device,,NVIDIA H200 (0),1,,17,[CUDA memset]
86069615,5499485,1579,6048,1,1,128,1,1,82,0.001,0.000,,,,,NVIDIA H200 (0),1,,17,"_cuda_b2m_vortex_leaf_nodes_kernel_(CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, Int64, Int64, Int64)"
91569388,1056,1579,,,,,,,,,,0.135,127386.270,Device,,NVIDIA H200 (0),1,,17,[CUDA memset]
91570508,1056,1579,,,,,,,,,,0.188,178340.778,Device,,NVIDIA H200 (0),1,,17,[CUDA memset]
91571596,2944,1579,152,1,1,1000,1,1,25,0.000,0.000,,,,,NVIDIA H200 (0),1,,17,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, (int)2, (int)1>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, cos, Tuple<Broadcasted<CuArrayStyle<(int)1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, (int)1, (int)1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, (int)1, (int)1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)"
91574572,2592,1579,152,1,1,1000,1,1,25,0.000,0.000,,,,,NVIDIA H200 (0),1,,17,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, (int)2, (int)1>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, sin, Tuple<Broadcasted<CuArrayStyle<(int)1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, (int)1, (int)1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, (int)1, (int)1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)"
91577228,2976,1579,591,1,1,256,1,1,32,0.000,0.000,,,,,NVIDIA H200 (0),1,,17,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Float32, (int)2, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float32, (int)1, (int)1>, CuDeviceArray<Float32, (int)1, (int)1>, CuDeviceArray<Int64, (int)1, (int)1>, CuDeviceArray<Float32, (int)1, (int)1>, Float32)"
91580268,4448,1579,189,2,1,64,1,1,80,0.000,0.007,,,,,NVIDIA H200 (0),1,,17,sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize32x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas
91584748,3392,1579,152,1,1,1000,1,1,25,0.000,0.000,,,,,NVIDIA H200 (0),1,,17,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<(int)2, DynamicSize, DynamicSize, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<(int)2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, (int)2, CuDeviceArray<Float32, (int)2, (int)1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, (bool)0>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, (int)2, (int)1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, (int)2, CuDeviceArray<Float32, (int)2, (int)1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, (bool)0>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<(int)2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, (int)2, (int)1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, (int)2, CuDeviceArray<Float32, (int)2, (int)1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, (bool)0>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)"
